id,to_currency,from_currency,exchange_rate,provider,valid_from
eib_20251013_USD_GBP,GBP,USD,1.270544,European Central Bank,2025-10-13
eib_20251013_GBP_USD,USD,GBP,0.787065,European Central Bank,2025-10-13
eib_20251014_EUR_USD,USD,EUR,1.084274,European Central Bank,2025-10-14
eib_20251014_USD_EUR,EUR,USD,0.922276,European Central Bank,2025-10-14
eib_20251014_EUR_GBP,GBP,EUR,0.854014,European Central Bank,2025-10-14
eib_20251014_GBP_EUR,EUR,GBP,1.170941,European Central Bank,2025-10-14
eib_20251014_USD_GBP,GBP,USD,1.26962,European Central Bank,2025-10-14
eib_20251014_GBP_USD,USD,GBP,0.787637,European Central Bank,2025-10-14
eib_20251015_EUR_USD,USD,EUR,1.084243,European Central Bank,2025-10-15
eib_20251015_USD_EUR,EUR,USD,0.922302,European Central Bank,2025-10-15
eib_20251015_EUR_GBP,GBP,EUR,0.854238,European Central Bank,2025-10-15
eib_20251015_GBP_EUR,EUR,GBP,1.170633,European Central Bank,2025-10-15
eib_20251015_USD_GBP,GBP,USD,1.269251,European Central Bank,2025-10-15
eib_20251015_GBP_USD,USD,GBP,0.787866,European Central Bank,2025-10-15
eib_20251016_EUR_USD,USD,EUR,1.084361,European Central Bank,2025-10-16
eib_20251016_USD_EUR,EUR,USD,0.922202,European Central Bank,2025-10-16
eib_20251016_EUR_GBP,GBP,EUR,0.854504,European Central Bank,2025-10-16
eib_20251016_GBP_EUR,EUR,GBP,1.17027,European Central Bank,2025-10-16
eib_20251016_USD_GBP,GBP,USD,1.268995,European Central Bank,2025-10-16
eib_20251016_GBP_USD,USD,GBP,0.788025,European Central Bank,2025-10-16
eib_20251017_EUR_USD,USD,EUR,1.084417,European Central Bank,2025-10-17
eib_20251017_USD_EUR,EUR,USD,0.922154,European Central Bank,2025-10-17
eib_20251017_EUR_GBP,GBP,EUR,0.854419,European Central Bank,2025-10-17
eib_20251017_GBP_EUR,EUR,GBP,1.170386,European Central Bank,2025-10-17
eib_20251017_USD_GBP,GBP,USD,1.269187,European Central Bank,2025-10-17
eib_20251017_GBP_USD,USD,GBP,0.787906,European Central Bank,2025-10-17
eib_20251018_EUR_USD,USD,EUR,1.084293,European Central Bank,2025-10-18
eib_20251018_USD_EUR,EUR,USD,0.92226,European Central Bank,2025-10-18
eib_20251018_EUR_GBP,GBP,EUR,0.854254,European Central Bank,2025-10-18
eib_20251018_GBP_EUR,EUR,GBP,1.170612,European Central Bank,2025-10-18
eib_20251018_USD_GBP,GBP,USD,1.269286,European Central Bank,2025-10-18
eib_20251018_GBP_USD,USD,GBP,0.787844,European Central Bank,2025-10-18
eib_20251019_EUR_USD,USD,EUR,1.084251,European Central Bank,2025-10-19
eib_20251019_USD_EUR,EUR,USD,0.922296,European Central Bank,2025-10-19
eib_20251019_EUR_GBP,GBP,EUR,0.854233,European Central Bank,2025-10-19
eib_20251019_GBP_EUR,EUR,GBP,1.170641,European Central Bank,2025-10-19
eib_20251019_USD_GBP,GBP,USD,1.269269,European Central Bank,2025-10-19
eib_20251019_GBP_USD,USD,GBP,0.787855,European Central Bank,2025-10-19
eib_20251020_EUR_USD,USD,EUR,1.084152,European Central Bank,2025-10-20
eib_20251020_USD_EUR,EUR,USD,0.92238,European Central Bank,2025-10-20
eib_20251020_EUR_GBP,GBP,EUR,0.854242,European Central Bank,2025-10-20
eib_20251020_GBP_EUR,EUR,GBP,1.170628,European Central Bank,2025-10-20
eib_20251020_USD_GBP,GBP,USD,1.269139,European Central Bank,2025-10-20
eib_20251020_GBP_USD,USD,GBP,0.787936,European Central Bank,2025-10-20
eib_20251021_EUR_USD,USD,EUR,1.084034,European Central Bank,2025-10-21
eib_20251021_USD_EUR,EUR,USD,0.92248,European Central Bank,2025-10-21
eib_20251021_EUR_GBP,GBP,EUR,0.854425,European Central Bank,2025-10-21
eib_20251021_GBP_EUR,EUR,GBP,1.170378,European Central Bank,2025-10-21
eib_20251021_USD_GBP,GBP,USD,1.26873,European Central Bank,2025-10-21
eib_20251021_GBP_USD,USD,GBP,0.788189,European Central Bank,2025-10-21
eib_20251022_EUR_USD,USD,EUR,1.084204,European Central Bank,2025-10-22
eib_20251022_USD_EUR,EUR,USD,0.922335,European Central Bank,2025-10-22
eib_20251022_EUR_GBP,GBP,EUR,0.854142,European Central Bank,2025-10-22
eib_20251022_GBP_EUR,EUR,GBP,1.170765,European Central Bank,2025-10-22
eib_20251022_USD_GBP,GBP,USD,1.269348,European Central Bank,2025-10-22
eib_20251022_GBP_USD,USD,GBP,0.787806,European Central Bank,2025-10-22
eib_20251023_EUR_USD,USD,EUR,1.084276,European Central Bank,2025-10-23
eib_20251023_USD_EUR,EUR,USD,0.922275,European Central Bank,2025-10-23
eib_20251023_EUR_GBP,GBP,EUR,0.854397,European Central Bank,2025-10-23
eib_20251023_GBP_EUR,EUR,GBP,1.170416,European Central Bank,2025-10-23
eib_20251023_USD_GBP,GBP,USD,1.269053,European Central Bank,2025-10-23
eib_20251023_GBP_USD,USD,GBP,0.787989,European Central Bank,2025-10-23
eib_20251024_EUR_USD,USD,EUR,1.084137,European Central Bank,2025-10-24
eib_20251024_USD_EUR,EUR,USD,0.922392,European Central Bank,2025-10-24
eib_20251024_EUR_GBP,GBP,EUR,0.854371,European Central Bank,2025-10-24
eib_20251024_GBP_EUR,EUR,GBP,1.170452,European Central Bank,2025-10-24
eib_20251024_USD_GBP,GBP,USD,1.26893,European Central Bank,2025-10-24
eib_20251024_GBP_USD,USD,GBP,0.788065,European Central Bank,2025-10-24
eib_20251025_EUR_USD,USD,EUR,1.084317,European Central Bank,2025-10-25
eib_20251025_USD_EUR,EUR,USD,0.922239,European Central Bank,2025-10-25
eib_20251025_EUR_GBP,GBP,EUR,0.8543,European Central Bank,2025-10-25
eib_20251025_GBP_EUR,EUR,GBP,1.170549,European Central Bank,2025-10-25
eib_20251025_USD_GBP,GBP,USD,1.269246,European Central Bank,2025-10-25
eib_20251025_GBP_USD,USD,GBP,0.787869,European Central Bank,2025-10-25
eib_20251026_EUR_USD,USD,EUR,1.084379,European Central Bank,2025-10-26
eib_20251026_USD_EUR,EUR,USD,0.922187,European Central Bank,2025-10-26
eib_20251026_EUR_GBP,GBP,EUR,0.854131,European Central Bank,2025-10-26
eib_20251026_GBP_EUR,EUR,GBP,1.17078,European Central Bank,2025-10-26
eib_20251026_USD_GBP,GBP,USD,1.269569,European Central Bank,2025-10-26
eib_20251026_GBP_USD,USD,GBP,0.787669,European Central Bank,2025-10-26
eib_20251027_EUR_USD,USD,EUR,1.084541,European Central Bank,2025-10-27
eib_20251027_USD_EUR,EUR,USD,0.922049,European Central Bank,2025-10-27
eib_20251027_EUR_GBP,GBP,EUR,0.853855,European Central Bank,2025-10-27
eib_20251027_GBP_EUR,EUR,GBP,1.171158,European Central Bank,2025-10-27
eib_20251027_USD_GBP,GBP,USD,1.27017,European Central Bank,2025-10-27
eib_20251027_GBP_USD,USD,GBP,0.787296,European Central Bank,2025-10-27
eib_20251028_EUR_USD,USD,EUR,1.084667,European Central Bank,2025-10-28
eib_20251028_USD_EUR,EUR,USD,0.921942,European Central Bank,2025-10-28
eib_20251028_EUR_GBP,GBP,EUR,0.853993,European Central Bank,2025-10-28
eib_20251028_GBP_EUR,EUR,GBP,1.17097,European Central Bank,2025-10-28
eib_20251028_USD_GBP,GBP,USD,1.270113,European Central Bank,2025-10-28
eib_20251028_GBP_USD,USD,GBP,0.787332,European Central Bank,2025-10-28
eib_20251029_EUR_USD,USD,EUR,1.084501,European Central Bank,2025-10-29
eib_20251029_USD_EUR,EUR,USD,0.922083,European Central Bank,2025-10-29
eib_20251029_EUR_GBP,GBP,EUR,0.854005,European Central Bank,2025-10-29
eib_20251029_GBP_EUR,EUR,GBP,1.170954,European Central Bank,2025-10-29
eib_20251029_USD_GBP,GBP,USD,1.269901,European Central Bank,2025-10-29
eib_20251029_GBP_USD,USD,GBP,0.787463,European Central Bank,2025-10-29
eib_20251030_EUR_USD,USD,EUR,1.084389,European Central Bank,2025-10-30
eib_20251030_USD_EUR,EUR,USD,0.922178,European Central Bank,2025-10-30
eib_20251030_EUR_GBP,GBP,EUR,0.85379,European Central Bank,2025-10-30
eib_20251030_GBP_EUR,EUR,GBP,1.171248,European Central Bank,2025-10-30
eib_20251030_USD_GBP,GBP,USD,1.270089,European Central Bank,2025-10-30
eib_20251030_GBP_USD,USD,GBP,0.787346,European Central Bank,2025-10-30
eib_20251031_EUR_USD,USD,EUR,1.084539,European Central Bank,2025-10-31
eib_20251031_USD_EUR,EUR,USD,0.922051,European Central Bank,2025-10-31
eib_20251031_EUR_GBP,GBP,EUR,0.853574,European Central Bank,2025-10-31
eib_20251031_GBP_EUR,EUR,GBP,1.171545,European Central Bank,2025-10-31
eib_20251031_USD_GBP,GBP,USD,1.270585,European Central Bank,2025-10-31
eib_20251031_GBP_USD,USD,GBP,0.787039,European Central Bank,2025-10-31
eib_20251101_EUR_USD,USD,EUR,1.084661,European Central Bank,2025-11-01
eib_20251101_USD_EUR,EUR,USD,0.921947,European Central Bank,2025-11-01
eib_20251101_EUR_GBP,GBP,EUR,0.853518,European Central Bank,2025-11-01
eib_20251101_GBP_EUR,EUR,GBP,1.171621,European Central Bank,2025-11-01
eib_20251101_USD_GBP,GBP,USD,1.270812,European Central Bank,2025-11-01
eib_20251101_GBP_USD,USD,GBP,0.786899,European Central Bank,2025-11-01
eib_20251102_EUR_USD,USD,EUR,1.084657,European Central Bank,2025-11-02
eib_20251102_USD_EUR,EUR,USD,0.921951,European Central Bank,2025-11-02
eib_20251102_EUR_GBP,GBP,EUR,0.853796,European Central Bank,2025-11-02
eib_20251102_GBP_EUR,EUR,GBP,1.17124,European Central Bank,2025-11-02
eib_20251102_USD_GBP,GBP,USD,1.270393,European Central Bank,2025-11-02
eib_20251102_GBP_USD,USD,GBP,0.787158,European Central Bank,2025-11-02
eib_20251103_EUR_USD,USD,EUR,1.08468,European Central Bank,2025-11-03
eib_20251103_USD_EUR,EUR,USD,0.921931,European Central Bank,2025-11-03
eib_20251103_EUR_GBP,GBP,EUR,0.853753,European Central Bank,2025-11-03
eib_20251103_GBP_EUR,EUR,GBP,1.171299,European Central Bank,2025-11-03
eib_20251103_USD_GBP,GBP,USD,1.270485,European Central Bank,2025-11-03
eib_20251103_GBP_USD,USD,GBP,0.787101,European Central Bank,2025-11-03
eib_20251104_EUR_USD,USD,EUR,1.084936,European Central Bank,2025-11-04
eib_20251104_USD_EUR,EUR,USD,0.921714,European Central Bank,2025-11-04
eib_20251104_EUR_GBP,GBP,EUR,0.853502,European Central Bank,2025-11-04
eib_20251104_GBP_EUR,EUR,GBP,1.171643,European Central Bank,2025-11-04
eib_20251104_USD_GBP,GBP,USD,1.271157,European Central Bank,2025-11-04
eib_20251104_GBP_USD,USD,GBP,0.786685,European Central Bank,2025-11-04
eib_20251105_EUR_USD,USD,EUR,1.084817,European Central Bank,2025-11-05
eib_20251105_USD_EUR,EUR,USD,0.921814,European Central Bank,2025-11-05
eib_20251105_EUR_GBP,GBP,EUR,0.853461,European Central Bank,2025-11-05
eib_20251105_GBP_EUR,EUR,GBP,1.171699,European Central Bank,2025-11-05
eib_20251105_USD_GBP,GBP,USD,1.271079,European Central Bank,2025-11-05
eib_20251105_GBP_USD,USD,GBP,0.786733,European Central Bank,2025-11-05
eib_20251106_EUR_USD,USD,EUR,1.084927,European Central Bank,2025-11-06
eib_20251106_USD_EUR,EUR,USD,0.921721,European Central Bank,2025-11-06
eib_20251106_EUR_GBP,GBP,EUR,0.853416,European Central Bank,2025-11-06
eib_20251106_GBP_EUR,EUR,GBP,1.171761,European Central Bank,2025-11-06
eib_20251106_USD_GBP,GBP,USD,1.271275,European Central Bank,2025-11-06
eib_20251106_GBP_USD,USD,GBP,0.786612,European Central Bank,2025-11-06
eib_20251107_EUR_USD,USD,EUR,1.084886,European Central Bank,2025-11-07
eib_20251107_USD_EUR,EUR,USD,0.921756,European Central Bank,2025-11-07
eib_20251107_EUR_GBP,GBP,EUR,0.852967,European Central Bank,2025-11-07
eib_20251107_GBP_EUR,EUR,GBP,1.172379,European Central Bank,2025-11-07
eib_20251107_USD_GBP,GBP,USD,1.271898,European Central Bank,2025-11-07
eib_20251107_GBP_USD,USD,GBP,0.786227,European Central Bank,2025-11-07
eib_20251108_EUR_USD,USD,EUR,1.084843,European Central Bank,2025-11-08
eib_20251108_USD_EUR,EUR,USD,0.921793,European Central Bank,2025-11-08
eib_20251108_EUR_GBP,GBP,EUR,0.852957,European Central Bank,2025-11-08
eib_20251108_GBP_EUR,EUR,GBP,1.172391,European Central Bank,2025-11-08
eib_20251108_USD_GBP,GBP,USD,1.27186,European Central Bank,2025-11-08
eib_20251108_GBP_USD,USD,GBP,0.78625,European Central Bank,2025-11-08
eib_20251109_EUR_USD,USD,EUR,1.085062,European Central Bank,2025-11-09
eib_20251109_USD_EUR,EUR,USD,0.921606,European Central Bank,2025-11-09
eib_20251109_EUR_GBP,GBP,EUR,0.852919,European Central Bank,2025-11-09
eib_20251109_GBP_EUR,EUR,GBP,1.172444,European Central Bank,2025-11-09
eib_20251109_USD_GBP,GBP,USD,1.272175,European Central Bank,2025-11-09
eib_20251109_GBP_USD,USD,GBP,0.786055,European Central Bank,2025-11-09
eib_20251110_EUR_USD,USD,EUR,1.085228,European Central Bank,2025-11-10
eib_20251110_USD_EUR,EUR,USD,0.921466,European Central Bank,2025-11-10
eib_20251110_EUR_GBP,GBP,EUR,0.853035,European Central Bank,2025-11-10
eib_20251110_GBP_EUR,EUR,GBP,1.172285,European Central Bank,2025-11-10
eib_20251110_USD_GBP,GBP,USD,1.272196,European Central Bank,2025-11-10
eib_20251110_GBP_USD,USD,GBP,0.786043,European Central Bank,2025-11-10
eib_20251111_EUR_USD,USD,EUR,1.08539,European Central Bank,2025-11-11
eib_20251111_USD_EUR,EUR,USD,0.921328,European Central Bank,2025-11-11
eib_20251111_EUR_GBP,GBP,EUR,0.853343,European Central Bank,2025-11-11
eib_20251111_GBP_EUR,EUR,GBP,1.171861,European Central Bank,2025-11-11
eib_20251111_USD_GBP,GBP,USD,1.271927,European Central Bank,2025-11-11
eib_20251111_GBP_USD,USD,GBP,0.786209,European Central Bank,2025-11-11
eib_20251112_EUR_USD,USD,EUR,1.085651,European Central Bank,2025-11-12
eib_20251112_USD_EUR,EUR,USD,0.921106,European Central Bank,2025-11-12
eib_20251112_EUR_GBP,GBP,EUR,0.853531,European Central Bank,2025-11-12
eib_20251112_GBP_EUR,EUR,GBP,1.171604,European Central Bank,2025-11-12
eib_20251112_USD_GBP,GBP,USD,1.271953,European Central Bank,2025-11-12
eib_20251112_GBP_USD,USD,GBP,0.786192,European Central Bank,2025-11-12
eib_20251113_EUR_USD,USD,EUR,1.085656,European Central Bank,2025-11-13
eib_20251113_USD_EUR,EUR,USD,0.921102,European Central Bank,2025-11-13
eib_20251113_EUR_GBP,GBP,EUR,0.853486,European Central Bank,2025-11-13
eib_20251113_GBP_EUR,EUR,GBP,1.171665,European Central Bank,2025-11-13
eib_20251113_USD_GBP,GBP,USD,1.272025,European Central Bank,2025-11-13
eib_20251113_GBP_USD,USD,GBP,0.786148,European Central Bank,2025-11-13
eib_20251114_EUR_USD,USD,EUR,1.085792,European Central Bank,2025-11-14
eib_20251114_USD_EUR,EUR,USD,0.920987,European Central Bank,2025-11-14
eib_20251114_EUR_GBP,GBP,EUR,0.853302,European Central Bank,2025-11-14
eib_20251114_GBP_EUR,EUR,GBP,1.171918,European Central Bank,2025-11-14
eib_20251114_USD_GBP,GBP,USD,1.27246,European Central Bank,2025-11-14
eib_20251114_GBP_USD,USD,GBP,0.78588,European Central Bank,2025-11-14
eib_20251115_EUR_USD,USD,EUR,1.08573,European Central Bank,2025-11-15
eib_20251115_USD_EUR,EUR,USD,0.921039,European Central Bank,2025-11-15
eib_20251115_EUR_GBP,GBP,EUR,0.853731,European Central Bank,2025-11-15
eib_20251115_GBP_EUR,EUR,GBP,1.17133,European Central Bank,2025-11-15
eib_20251115_USD_GBP,GBP,USD,1.271748,European Central Bank,2025-11-15
eib_20251115_GBP_USD,USD,GBP,0.786319,European Central Bank,2025-11-15
eib_20251116_EUR_USD,USD,EUR,1.085795,European Central Bank,2025-11-16
eib_20251116_USD_EUR,EUR,USD,0.920984,European Central Bank,2025-11-16
eib_20251116_EUR_GBP,GBP,EUR,0.85374,European Central Bank,2025-11-16
eib_20251116_GBP_EUR,EUR,GBP,1.171316,European Central Bank,2025-11-16
eib_20251116_USD_GBP,GBP,USD,1.271809,European Central Bank,2025-11-16
eib_20251116_GBP_USD,USD,GBP,0.786282,European Central Bank,2025-11-16
eib_20251117_EUR_USD,USD,EUR,1.085769,European Central Bank,2025-11-17
eib_20251117_USD_EUR,EUR,USD,0.921006,European Central Bank,2025-11-17
eib_20251117_EUR_GBP,GBP,EUR,0.853743,European Central Bank,2025-11-17
eib_20251117_GBP_EUR,EUR,GBP,1.171313,European Central Bank,2025-11-17
eib_20251117_USD_GBP,GBP,USD,1.271775,European Central Bank,2025-11-17
eib_20251117_GBP_USD,USD,GBP,0.786303,European Central Bank,2025-11-17
eib_20251118_EUR_USD,USD,EUR,1.085788,European Central Bank,2025-11-18
eib_20251118_USD_EUR,EUR,USD,0.92099,European Central Bank,2025-11-18
eib_20251118_EUR_GBP,GBP,EUR,0.853739,European Central Bank,2025-11-18
eib_20251118_GBP_EUR,EUR,GBP,1.171319,European Central Bank,2025-11-18
eib_20251118_USD_GBP,GBP,USD,1.271804,European Central Bank,2025-11-18
eib_20251118_GBP_USD,USD,GBP,0.786285,European Central Bank,2025-11-18
eib_20251119_EUR_USD,USD,EUR,1.085907,European Central Bank,2025-11-19
eib_20251119_USD_EUR,EUR,USD,0.920889,European Central Bank,2025-11-19
eib_20251119_EUR_GBP,GBP,EUR,0.853772,European Central Bank,2025-11-19
eib_20251119_GBP_EUR,EUR,GBP,1.171273,European Central Bank,2025-11-19
eib_20251119_USD_GBP,GBP,USD,1.271894,European Central Bank,2025-11-19
eib_20251119_GBP_USD,USD,GBP,0.786229,European Central Bank,2025-11-19
eib_20251120_EUR_USD,USD,EUR,1.085743,European Central Bank,2025-11-20
eib_20251120_USD_EUR,EUR,USD,0.921028,European Central Bank,2025-11-20
eib_20251120_EUR_GBP,GBP,EUR,0.853748,European Central Bank,2025-11-20
eib_20251120_GBP_EUR,EUR,GBP,1.171306,European Central Bank,2025-11-20
eib_20251120_USD_GBP,GBP,USD,1.271738,European Central Bank,2025-11-20
eib_20251120_GBP_USD,USD,GBP,0.786325,European Central Bank,2025-11-20
eib_20251121_EUR_USD,USD,EUR,1.086162,European Central Bank,2025-11-21
eib_20251121_USD_EUR,EUR,USD,0.920673,European Central Bank,2025-11-21
eib_20251121_EUR_GBP,GBP,EUR,0.853652,European Central Bank,2025-11-21
eib_20251121_GBP_EUR,EUR,GBP,1.171437,European Central Bank,2025-11-21
eib_20251121_USD_GBP,GBP,USD,1.272371,European Central Bank,2025-11-21
eib_20251121_GBP_USD,USD,GBP,0.785934,European Central Bank,2025-11-21
eib_20251122_EUR_USD,USD,EUR,1.085961,European Central Bank,2025-11-22
eib_20251122_USD_EUR,EUR,USD,0.920844,European Central Bank,2025-11-22
eib_20251122_EUR_GBP,GBP,EUR,0.853561,European Central Bank,2025-11-22
eib_20251122_GBP_EUR,EUR,GBP,1.171562,European Central Bank,2025-11-22
eib_20251122_USD_GBP,GBP,USD,1.272271,European Central Bank,2025-11-22
eib_20251122_GBP_USD,USD,GBP,0.785996,European Central Bank,2025-11-22
eib_20251123_EUR_USD,USD,EUR,1.085718,European Central Bank,2025-11-23
eib_20251123_USD_EUR,EUR,USD,0.92105,European Central Bank,2025-11-23
eib_20251123_EUR_GBP,GBP,EUR,0.853555,European Central Bank,2025-11-23
eib_20251123_GBP_EUR,EUR,GBP,1.17157,European Central Bank,2025-11-23
eib_20251123_USD_GBP,GBP,USD,1.271995,European Central Bank,2025-11-23
eib_20251123_GBP_USD,USD,GBP,0.786167,European Central Bank,2025-11-23
eib_20251124_EUR_USD,USD,EUR,1.08595,European Central Bank,2025-11-24
eib_20251124_USD_EUR,EUR,USD,0.920853,European Central Bank,2025-11-24
eib_20251124_EUR_GBP,GBP,EUR,0.853465,European Central Bank,2025-11-24
eib_20251124_GBP_EUR,EUR,GBP,1.171694,European Central Bank,2025-11-24
eib_20251124_USD_GBP,GBP,USD,1.272401,European Central Bank,2025-11-24
eib_20251124_GBP_USD,USD,GBP,0.785916,European Central Bank,2025-11-24
eib_20251125_EUR_USD,USD,EUR,1.086108,European Central Bank,2025-11-25
eib_20251125_USD_EUR,EUR,USD,0.920719,European Central Bank,2025-11-25
eib_20251125_EUR_GBP,GBP,EUR,0.853346,European Central Bank,2025-11-25
eib_20251125_GBP_EUR,EUR,GBP,1.171857,European Central Bank,2025-11-25
eib_20251125_USD_GBP,GBP,USD,1.272764,European Central Bank,2025-11-25
eib_20251125_GBP_USD,USD,GBP,0.785692,European Central Bank,2025-11-25
eib_20251126_EUR_USD,USD,EUR,1.086233,European Central Bank,2025-11-26
eib_20251126_USD_EUR,EUR,USD,0.920613,European Central Bank,2025-11-26
eib_20251126_EUR_GBP,GBP,EUR,0.853364,European Central Bank,2025-11-26
eib_20251126_GBP_EUR,EUR,GBP,1.171833,European Central Bank,2025-11-26
eib_20251126_USD_GBP,GBP,USD,1.272883,European Central Bank,2025-11-26
eib_20251126_GBP_USD,USD,GBP,0.785618,European Central Bank,2025-11-26
eib_20251127_EUR_USD,USD,EUR,1.086358,European Central Bank,2025-11-27
eib_20251127_USD_EUR,EUR,USD,0.920507,European Central Bank,2025-11-27
eib_20251127_EUR_GBP,GBP,EUR,0.853321,European Central Bank,2025-11-27
eib_20251127_GBP_EUR,EUR,GBP,1.171891,European Central Bank,2025-11-27
eib_20251127_USD_GBP,GBP,USD,1.273094,European Central Bank,2025-11-27
eib_20251127_GBP_USD,USD,GBP,0.785488,European Central Bank,2025-11-27
eib_20251128_EUR_USD,USD,EUR,1.086356,European Central Bank,2025-11-28
eib_20251128_USD_EUR,EUR,USD,0.920509,European Central Bank,2025-11-28
eib_20251128_EUR_GBP,GBP,EUR,0.853572,European Central Bank,2025-11-28
eib_20251128_GBP_EUR,EUR,GBP,1.171547,European Central Bank,2025-11-28
eib_20251128_USD_GBP,GBP,USD,1.272717,European Central Bank,2025-11-28
eib_20251128_GBP_USD,USD,GBP,0.78572,European Central Bank,2025-11-28
eib_20251129_EUR_USD,USD,EUR,1.086176,European Central Bank,2025-11-29
eib_20251129_USD_EUR,EUR,USD,0.920661,European Central Bank,2025-11-29
eib_20251129_EUR_GBP,GBP,EUR,0.85313,European Central Bank,2025-11-29
eib_20251129_GBP_EUR,EUR,GBP,1.172154,European Central Bank,2025-11-29
eib_20251129_USD_GBP,GBP,USD,1.273166,European Central Bank,2025-11-29
eib_20251129_GBP_USD,USD,GBP,0.785443,European Central Bank,2025-11-29
eib_20251130_EUR_USD,USD,EUR,1.086192,European Central Bank,2025-11-30
eib_20251130_USD_EUR,EUR,USD,0.920648,European Central Bank,2025-11-30
eib_20251130_EUR_GBP,GBP,EUR,0.853312,European Central Bank,2025-11-30
eib_20251130_GBP_EUR,EUR,GBP,1.171904,European Central Bank,2025-11-30
eib_20251130_USD_GBP,GBP,USD,1.272912,European Central Bank,2025-11-30
eib_20251130_GBP_USD,USD,GBP,0.7856,European Central Bank,2025-11-30
